symbol,date,open,high,low,close,volume,MA_20,MA_50,MA_200,RSI,MACD,Signal,ATR,ADX,BL_Upper,BL_Lower
BTC,2018-12-06,3765.41,3899.99,3631.0,3689.45,39797.702057,3672.012,3701.4722,3735.53765,54.306124471062475,-4.540473021354501,-7.404502772802599,15.849775197444943,16.34323743965685,3691.448303764096,3652.575696235904
BTC,2018-12-07,3391.26,3454.11,3341.04,3417.39,35815.764397,3418.8785000000003,3420.9824,3407.6963,45.58496513517513,-0.5177105609855062,-0.3056421823071162,4.0848503692075555,12.947580148821562,3424.230760363827,3413.5262396361736
BTC,2018-12-08,3430.11,3493.0,3222.0,3375.67,28716.005757,3380.2264999999998,3361.8322000000003,3347.64135,52.70675975362633,3.945811948841765,5.924916954621936,7.577220669434158,26.24153303878974,3391.5514499335172,3368.9015500664823
BTC,2018-12-09,3430.02,3554.04,3394.04,3518.2,20224.953745,3514.4545000000007,3518.8532,3486.0769,49.935297384876854,0.974804857262825,-0.17566291682327986,5.599797547446169,20.200776066823472,3527.5396205188254,3501.369379481176
BTC,2018-12-10,3552.26,3565.0,3413.0,3425.48,22268.965856,3428.1765,3441.1118,3481.00095,44.53499317855963,-4.564316870631501,-5.459789127336874,6.834676585965068,30.49742608884941,3440.6557231731795,3415.6972768268206
BTC,2018-12-11,3398.31,3480.0,3342.62,3360.0,21253.756479,3365.0474999999997,3367.3776000000003,3369.0679,39.4317231451185,-1.7370931584282516,-0.944878994334543,4.401192465709154,14.974216459930416,3371.065362992814,3359.0296370071856
BTC,2018-12-12,3373.47,3480.0,3360.0,3452.83,21311.625801,3438.6690000000003,3424.2772000000004,3426.3354,58.92307264952564,9.994303617806054,9.439956297852246,9.80195935448739,32.698370278060914,3479.426206430276,3397.9117935697245
BTC,2018-12-13,3401.52,3435.0,3362.93,3420.33,17979.742862,3409.9015,3407.0292,3415.4366999999997,65.41563230383277,2.8898949417157382,1.2803756493125649,4.333292145207791,32.501739097116904,3421.8446960128235,3397.9583039871764
BTC,2018-12-14,3278.92,3325.0,3265.3,3268.28,17227.50505,3275.3334999999997,3278.5786,3289.2870000000003,29.075299424482818,-2.066696714995942,-1.276916032903737,3.239731517895983,22.640602342326726,3281.7428908446263,3268.924109155373
BTC,2018-12-15,3227.02,3276.5,3156.5,3174.84,17033.703377,3170.5585,3175.6456,3184.35015,53.00504739431428,-0.25241757900539596,-1.0693112353077086,4.349654687194389,15.444975936618226,3177.5264273099438,3163.5905726900564
BTC,2018-12-16,3247.25,3294.0,3220.98,3237.01,14793.116119,3238.5505,3232.4647999999997,3248.4095,50.9845245869113,2.127714948686844,2.8076547155440066,2.405738662217374,35.59564909300213,3245.759257105055,3231.3417428949447
BTC,2018-12-17,3223.51,3449.98,3216.0,3404.51,31164.042598,3403.978,3407.4808000000003,3407.3077000000003,49.018051088310855,-1.2727803692382622,-1.724615026672854,3.7669670894338436,18.222310001788717,3410.848367093674,3397.107632906326
BTC,2018-12-18,3507.04,3577.0,3424.47,3536.29,32423.273988,3539.8854999999994,3546.3194,3527.3570499999996,40.54596338511174,-1.101332165063468,-1.0335746379615935,4.4093954332119605,19.637974950914412,3549.534652242505,3530.2363477574936
BTC,2018-12-19,3667.54,3912.73,3652.0,3736.0,57295.018185,3767.2074999999995,3775.8451999999997,3814.9424,31.19027409724703,-14.299875433768648,-10.024233100747754,8.837345067631276,37.65290407206569,3815.8682373043566,3718.5467626956424
BTC,2018-12-20,3745.13,4065.0,3650.0,4000.71,57300.928426,4003.8615,4000.1048000000005,3985.56315,47.8786543984033,2.008283806941108,3.3623089164917292,11.055244112300256,22.902274771632865,4024.2658860723986,3983.4571139276013
BTC,2018-12-21,4031.97,4070.99,3880.0,3943.47,43488.21648,3967.393,3981.4936000000002,4005.56495,28.635058785945596,-6.12066170031585,-5.139746560871304,8.849801959841791,33.42819122778597,3983.9324644411827,3950.8535355588174
BTC,2018-12-22,3812.5,3933.39,3785.0,3830.0,23993.738427,3823.4235,3822.3468,3825.75045,59.2099458434706,2.1827504104194304,1.8301318770493455,5.386294081421563,18.394460752018897,3834.051866337254,3812.7951336627457
BTC,2018-12-23,3957.47,4021.53,3870.0,3913.52,24423.34634,3911.624,3917.1652000000004,3963.8558500000004,50.19267404346456,0.036851166470569297,-0.7205406990934635,5.4253925551044295,15.49871263826324,3922.997425869079,3900.2505741309205
